,video,method,value
95,4k_dragon_3.mp4,real_blur,0.0
96,4k_falling_4.mp4,deeprft_reds,1.43522669029448
97,4k_falling_4.mp4,nafnet_reds,4.77212325237412
98,4k_falling_4.mp4,maxim_gopro,0.291465619114146
99,4k_falling_4.mp4,restormer_local,0.0185944846049011
100,4k_falling_4.mp4,deeprft_gopro,1.38949763546026
101,4k_falling_4.mp4,vrt_gopro,4.53935868171122
102,4k_falling_4.mp4,restormer,0.0
103,4k_falling_4.mp4,deblurgan_inception,4.31568394274321
104,4k_falling_4.mp4,vrt_reds,2.70122100168698
105,4k_falling_4.mp4,mpr_local,0.73868332876212
106,4k_falling_4.mp4,maxim_reds,1.08045906021886
107,4k_falling_4.mp4,real_blur,-0.1
108,4k_hlullaby_3.mp4,mpr_local,0.303144141943663
109,4k_hlullaby_3.mp4,vrt_gopro,2.37546966014951
110,4k_hlullaby_3.mp4,vrt_reds,2.30768642029051
111,4k_hlullaby_3.mp4,restormer_local,0.501912739873222
112,4k_hlullaby_3.mp4,deeprft_reds,0.0
113,4k_hlullaby_3.mp4,nafnet_reds,1.76725449960109
114,4k_hlullaby_3.mp4,deeprft_gopro,0.490102012140405
115,4k_hlullaby_3.mp4,restormer,0.0728545178993602
116,4k_hlullaby_3.mp4,deblurgan_inception,0.702037462892641
117,4k_hlullaby_3.mp4,maxim_reds,1.36238046909093
118,4k_hlullaby_3.mp4,maxim_gopro,0.395479429715398
119,4k_hlullaby_3.mp4,real_blur,0.0
120,4k_knots_4.mp4,maxim_reds,1.43708636560587
121,4k_knots_4.mp4,deeprft_reds,0.0
122,4k_knots_4.mp4,deeprft_gopro,0.654274847355331
123,4k_knots_4.mp4,vrt_gopro,1.43151810554476
124,4k_knots_4.mp4,deblurgan_inception,0.310148395233221
125,4k_knots_4.mp4,vrt_reds,1.49540767796455
126,4k_knots_4.mp4,mpr_local,0.923764875381737
127,4k_knots_4.mp4,maxim_gopro,0.38271594343215
128,4k_knots_4.mp4,restormer_local,0.462179701592029
129,4k_knots_4.mp4,nafnet_reds,4.54040155521181
130,4k_knots_4.mp4,real_blur,0.1
131,4k_knots_4.mp4,restormer,0.647295987629111
132,4k_lullaby_7.mp4,nafnet_reds,4.62626824641784
133,4k_lullaby_7.mp4,vrt_reds,2.33006282922717
134,4k_lullaby_7.mp4,deblurgan_inception,0.746469978671016
135,4k_lullaby_7.mp4,deeprft_gopro,0.461947184295693
136,4k_lullaby_7.mp4,maxim_reds,1.9038488629927
137,4k_lullaby_7.mp4,vrt_gopro,2.41207716894321
138,4k_lullaby_7.mp4,deeprft_reds,0.0
139,4k_lullaby_7.mp4,maxim_gopro,0.29809311404424
140,4k_lullaby_7.mp4,restormer_local,0.591209966266869
141,4k_lullaby_7.mp4,mpr_local,0.482396089235475
142,4k_lullaby_7.mp4,restormer,0.207210672183519
143,4k_lullaby_7.mp4,real_blur,-0.1
144,4k_martian_3.mp4,restormer,0.114818510253265
145,4k_martian_3.mp4,maxim_reds,2.22613746783684
146,4k_martian_3.mp4,nafnet_reds,3.8929828264584314
147,4k_martian_3.mp4,deeprft_gopro,0.354677085461287
148,4k_martian_3.mp4,vrt_gopro,2.58007886968097
