,video,method,value
667,video_84,maxim_reds,3.0942337156438935
668,video_84,real_blur,0.0
669,video_84,maxim_realblur_j,10.559941420294273
670,video_84,deblurgan_inception,5.847894100568153
671,video_84,maxim_gopro,6.838369131783527
672,video_85,maxim_realblur_j,2.41439709524912
673,video_85,gt,4.536656296766861
674,video_85,real_blur,0.0
675,video_85,deblurgan_inception,3.400913890631212
676,video_85,maxim_reds,1.7163704069849546
677,video_85,nafnet_reds,3.1679015926824876
678,video_85,maxim_gopro,1.932620357983856
679,video_85,mffdnet,0.10905353573789123
680,video_86,maxim_reds,2.791268930767383
681,video_86,maxim_realblur_j,3.960692363351283
682,video_86,nafnet_reds,6.434101706363666
683,video_86,maxim_gopro,2.4611505861497975
684,video_86,mffdnet,0.7892288729485224
685,video_86,real_blur,0.0
686,video_86,deblurgan_inception,3.22947422853474
687,video_86,gt,5.993989400152667
688,video_87,deblurgan_inception,3.7219725467053224
689,video_87,maxim_reds,1.6749964277906169
690,video_87,maxim_realblur_j,3.1153708136754696
691,video_87,mffdnet,1.1747897223597739
692,video_87,nafnet_reds,4.713638476989842
693,video_87,real_blur,0.0
694,video_87,gt,6.685622181585876
695,video_87,maxim_gopro,2.327844845290825
696,video_88,real_blur,0.588845673641625
697,video_88,gt,7.879648346355383
698,video_88,maxim_reds,0.6141328152675055
699,video_88,nafnet_reds,3.402878872921634
700,video_88,maxim_realblur_j,6.133067981965462
701,video_88,deblurgan_inception,2.0376931885408562
702,video_88,mffdnet,0.0
703,video_88,maxim_gopro,0.6731490461112656
704,video_89,maxim_reds,1.7605515223165729
705,video_89,nafnet_reds,4.008037936074417
706,video_89,real_blur,0.0
707,video_89,deblurgan_inception,5.336149744204926
708,video_89,maxim_gopro,3.4347415482139088
709,video_89,gt,7.235416593033445
710,video_89,maxim_realblur_j,4.391643120158396
711,video_89,mffdnet,5.1475148159794175
712,video_90,maxim_realblur_j,8.012301393195928
713,video_90,real_blur,0.0
714,video_90,deblurgan_inception,3.5699573017115878
715,video_90,gt,9.344477087088881
716,video_90,mffdnet,4.599080349390579
717,video_90,maxim_gopro,6.704051030382855
718,video_90,nafnet_reds,8.868408657151727
719,video_90,maxim_reds,3.4020690277285075
720,video_91,maxim_gopro,3.0648328920214247
721,video_91,mffdnet,0.75804749907965
722,video_91,nafnet_reds,6.600296127499936
723,video_91,gt,7.988449526392293
724,video_91,deblurgan_inception,4.03153316786501
725,video_91,maxim_reds,1.7039370608311206
726,video_91,real_blur,0.0
727,video_91,maxim_realblur_j,3.7762129311296824
728,video_92,mffdnet,3.8042725027535247
729,video_92,maxim_gopro,6.654955955873844
730,video_92,deblurgan_inception,6.338922633410775
731,video_92,maxim_reds,3.337791591069249
732,video_92,real_blur,0.0
733,video_92,gt,10.11402082259534
734,video_92,nafnet_reds,10.31726040825624
735,video_92,maxim_realblur_j,8.912510081686547
736,video_93,gt,9.074623858412318
737,video_93,mffdnet,0.8774981440430807
738,video_93,maxim_reds,1.9038979905423803
739,video_93,deblurgan_inception,4.233208464844064
740,video_93,real_blur,0.0
741,video_93,maxim_gopro,2.668010814145018
742,video_93,nafnet_reds,6.013396870975567
743,video_93,maxim_realblur_j,3.666604456726013
744,video_94,real_blur,0.0
745,video_94,nafnet_reds,3.6231322987558565
746,video_94,maxim_reds,1.7413470529391009
747,video_94,maxim_gopro,0.1153957813486607
748,video_94,mffdnet,0.3937275845684162
749,video_94,gt,5.882552838723395
750,video_94,deblurgan_inception,2.399598814988026
751,video_94,maxim_realblur_j,0.586888960067952
752,video_95,maxim_reds,0.7067337742768743
753,video_95,real_blur,0.0
754,video_95,gt,5.6359816199292645
755,video_95,nafnet_reds,3.2293386988288098
756,video_95,maxim_gopro,0.22815698313553506
757,video_95,mffdnet,0.4465844199578926
758,video_95,maxim_realblur_j,2.3252621823842072
759,video_95,deblurgan_inception,2.046369398637898
760,video_96,gt,2.658351336152084
761,video_96,maxim_reds,1.3550378925521662
762,video_96,deblurgan_inception,2.226380863144751
763,video_96,maxim_gopro,0.3489364158988968
764,video_96,mffdnet,0.49791513227151585
765,video_96,real_blur,0.0
766,video_96,nafnet_reds,3.337544272888554
767,video_96,maxim_realblur_j,2.852639630188495
768,video_97,real_blur,1.5574682458933233
769,video_97,mffdnet,0.0
770,video_97,maxim_gopro,3.000740166279309
771,video_97,gt,5.65339771906863
772,video_97,maxim_realblur_j,3.397375177388455
773,video_97,nafnet_reds,1.4377460353683502
774,video_97,deblurgan_inception,5.647044087704154
775,video_97,maxim_reds,2.9411038408427164
776,video_98,real_blur,0.15768880871392793
777,video_98,gt,9.951211192084996
778,video_98,maxim_reds,1.0426100528015922
779,video_98,maxim_gopro,2.9066808286177337
780,video_98,mffdnet,0.0
781,video_98,nafnet_reds,5.541957112109378
782,video_98,deblurgan_inception,3.520118640167072
783,video_98,maxim_realblur_j,7.19718770388353
784,video_99,gt,7.536113295239448
785,video_99,maxim_realblur_j,4.17066023978866
786,video_99,mffdnet,2.0250280244726016
787,video_99,nafnet_reds,2.6266256269262787
788,video_99,deblurgan_inception,4.972699506501559
789,video_99,maxim_gopro,4.478819078372941
790,video_99,maxim_reds,3.0157421019254214
791,video_99,real_blur,0.0
792,video_100,gt,4.988090306619954
793,video_100,maxim_reds,1.3989747030866986
794,video_100,real_blur,0.0
795,video_100,mffdnet,0.47888690166908976
796,video_100,nafnet_reds,2.9269702593086593
797,video_100,maxim_realblur_j,3.6190630942543653
798,video_100,deblurgan_inception,1.3055325514203058
799,video_100,maxim_gopro,3.0798387511354095
800,video_101,maxim_realblur_j,4.8861022598129935
801,video_101,deblurgan_inception,5.773451232655234
802,video_101,maxim_gopro,2.5748716174502206
803,video_101,real_blur,0.0
804,video_101,mffdnet,3.156816767840921
805,video_101,nafnet_reds,2.60900980109594
806,video_101,gt,8.98221171757315
807,video_101,maxim_reds,2.5296035834528805
808,video_102,maxim_realblur_j,0.8997543165772801
809,video_102,gt,4.557049973314105
810,video_102,maxim_reds,1.1612078771458212
811,video_102,mffdnet,0.0
812,video_102,maxim_gopro,1.549020706271335
813,video_102,real_blur,0.5101084584661293
814,video_102,deblurgan_inception,1.6874212937906243
815,video_102,nafnet_reds,2.3871112426647874
816,video_103,maxim_realblur_j,4.860243413459521
817,video_103,nafnet_reds,5.957249629677679
818,video_103,deblurgan_inception,2.4742927930610676
819,video_103,maxim_reds,1.8589408149182427
820,video_103,mffdnet,0.0
821,video_103,real_blur,0.5858283522776206
822,video_103,maxim_gopro,3.377809616921833
823,video_103,gt,5.231077493883474
824,video_104,mffdnet,0.04063997757807256
825,video_104,maxim_reds,0.08099288768953058
826,video_104,deblurgan_inception,3.2842948820704985
827,video_104,maxim_realblur_j,0.4724227202423582
828,video_104,gt,7.162794442822937
829,video_104,maxim_gopro,1.0863790975499283
830,video_104,real_blur,0.0
831,video_104,nafnet_reds,4.264526565459066
832,video_105,maxim_realblur_j,3.9750371662807638
833,video_105,real_blur,0.0
834,video_105,deblurgan_inception,1.1415432756712924
835,video_105,nafnet_reds,2.64743509544729
836,video_105,maxim_reds,1.0242876861809638
837,video_105,maxim_gopro,1.6721577819301903
838,video_105,gt,7.132292554175352
839,video_105,mffdnet,0.6985475917387345
840,video_106,real_blur,0.1800869829478468
841,video_106,gt,8.1808224381183
842,video_106,mffdnet,0.7794755048884623
843,video_106,maxim_gopro,0.0
844,video_106,maxim_reds,0.7298988536144617
845,video_106,maxim_realblur_j,4.333308207420763
846,video_106,nafnet_reds,5.995019335734022
847,video_106,deblurgan_inception,4.8004256139042845
848,video_107,real_blur,0.0
849,video_107,gt,9.505264720537493
850,video_107,nafnet_reds,7.99192779402911
851,video_107,deblurgan_inception,7.169413455566051
852,video_107,maxim_reds,3.971516373340163
853,video_107,mffdnet,1.4444457467719212
854,video_107,maxim_realblur_j,9.38821798136446
855,video_107,maxim_gopro,6.6095222902683854
856,video_108,real_blur,0.5949116859633238
857,video_108,mffdnet,0.0
858,video_108,maxim_gopro,1.776349193512802
859,video_108,nafnet_reds,5.244658374653799
860,video_108,maxim_reds,1.0054115459851185
861,video_108,maxim_realblur_j,3.904309067632158
862,video_108,gt,7.656009532245396
863,video_108,deblurgan_inception,4.56414284817302
864,video_109,real_blur,0.0
865,video_109,gt,6.5261275481158325
866,video_109,deblurgan_inception,3.4809297423239967
867,video_109,nafnet_reds,3.7708384528960432
868,video_109,maxim_reds,0.5842840655579219
869,video_109,maxim_gopro,4.215807406038306
870,video_109,maxim_realblur_j,4.056059223131102
871,video_109,mffdnet,3.357663781521828
872,video_110,gt,5.2039250444829
873,video_110,nafnet_reds,3.0665309402193266
874,video_110,maxim_reds,3.246684683266351
875,video_110,deblurgan_inception,5.2967841763907435
876,video_110,real_blur,1.3618775343747878
877,video_110,maxim_realblur_j,2.737024106850376
878,video_110,maxim_gopro,4.008378786964223
879,video_110,mffdnet,0.0
880,video_111,mffdnet,0.6102047716719792
881,video_111,nafnet_reds,6.346551145055514
882,video_111,maxim_realblur_j,2.6969742843458864
883,video_111,maxim_gopro,1.3369940727473484
884,video_111,deblurgan_inception,3.705702264526242
885,video_111,real_blur,0.0
886,video_111,maxim_reds,0.3231729671047999
887,video_111,gt,9.085377380822065
888,video_112,maxim_gopro,2.3822241849466295
889,video_112,maxim_reds,1.0863175917542454
890,video_112,nafnet_reds,4.438161207106706
891,video_112,mffdnet,2.0130751709351746
892,video_112,deblurgan_inception,3.1125419542087505
893,video_112,maxim_realblur_j,3.3575816029006287
894,video_112,gt,7.788884896019715
895,video_112,real_blur,0.0
896,video_113,gt,9.33670426697366
897,video_113,maxim_realblur_j,6.363255385791915
898,video_113,deblurgan_inception,3.2237231415946086
899,video_113,maxim_reds,1.5759167728547432
900,video_113,maxim_gopro,1.4257415429799778
901,video_113,mffdnet,0.0
902,video_113,nafnet_reds,4.923366016952073
903,video_113,real_blur,0.44114504955784817
904,video_114,maxim_gopro,1.487264688134987
905,video_114,deblurgan_inception,2.6847733687355957
906,video_114,maxim_realblur_j,0.7607468722176629
907,video_114,maxim_reds,2.2510430605470737
908,video_114,gt,4.849246008895385
909,video_114,real_blur,0.0
910,video_114,mffdnet,0.8647538770490769
911,video_114,nafnet_reds,3.3785043720880905
912,video_115,maxim_gopro,1.5043954830478024
913,video_115,mffdnet,0.8511040316108563
914,video_115,real_blur,0.0
915,video_115,maxim_reds,1.4948262299924764
916,video_115,nafnet_reds,1.3678220947727644
917,video_115,deblurgan_inception,1.7241529398114102
918,video_115,maxim_realblur_j,0.17847948524653923
919,video_115,gt,1.895237451331976
920,video_116,maxim_realblur_j,3.7988072501082106
921,video_116,real_blur,0.0
922,video_116,mffdnet,1.504629086142386
923,video_116,deblurgan_inception,6.619985482592207
924,video_116,gt,8.344765270479236
925,video_116,maxim_gopro,0.6997047891543784
926,video_116,maxim_reds,4.0297602666538825
927,video_116,nafnet_reds,5.989503478986558
928,video_117,maxim_gopro,1.7294406648208038
929,video_117,nafnet_reds,2.7338986908805345
930,video_117,deblurgan_inception,2.469051974538296
931,video_117,maxim_realblur_j,3.1076540923205878
932,video_117,real_blur,0.0
933,video_117,mffdnet,0.10372865660361197
934,video_117,maxim_reds,0.6094223091056912
935,video_117,gt,5.447147372953921
936,video_118,real_blur,0.0
937,video_118,maxim_realblur_j,2.1801075391309674
938,video_118,nafnet_reds,5.130843384706198
939,video_118,maxim_reds,0.8465741615516914
940,video_118,deblurgan_inception,1.0510010426947085
941,video_118,maxim_gopro,1.0941342285380604
942,video_118,gt,7.2728371474836875
943,video_118,mffdnet,0.7247488921526766
944,video_119,deblurgan_inception,4.578716229376295
945,video_119,maxim_realblur_j,4.455594603517129
946,video_119,maxim_gopro,1.694362668183425
947,video_119,mffdnet,1.2661463712670353
948,video_119,real_blur,0.0
949,video_119,nafnet_reds,5.0781761289400285
950,video_119,maxim_reds,1.8689096303866526
951,video_119,gt,7.641378253129301
952,video_120,deblurgan_inception,2.307444296425452
953,video_120,mffdnet,0.45381810282902957
954,video_120,real_blur,0.0
955,video_120,gt,4.8790082500221335
956,video_120,maxim_realblur_j,0.81566669922705
957,video_120,maxim_reds,0.8278965969798433
958,video_120,nafnet_reds,3.34045203266425
959,video_120,maxim_gopro,1.464050202866218
960,video_121,deblurgan_inception,3.3696510644364985
961,video_121,mffdnet,0.0
962,video_121,maxim_reds,2.0597416456297832
963,video_121,maxim_realblur_j,6.339244130053197
964,video_121,maxim_gopro,1.2480375455155195
965,video_121,real_blur,0.18635578188091984
966,video_121,gt,8.090815466587092
967,video_121,nafnet_reds,4.299136354286959
968,video_122,real_blur,0.0
969,video_122,maxim_gopro,1.4374137232849395
970,video_122,gt,5.617290335290975
971,video_122,maxim_realblur_j,1.0577216081159735
972,video_122,nafnet_reds,3.573624269105338
973,video_122,maxim_reds,1.2849857456838556
974,video_122,deblurgan_inception,3.466222269151681
975,video_122,mffdnet,0.030701228276800486
976,video_123,real_blur,0.0
977,video_123,nafnet_reds,3.308469827206223
978,video_123,maxim_gopro,3.1008060048150097
979,video_123,maxim_realblur_j,2.1739093578616555
980,video_123,deblurgan_inception,3.634637302335562
981,video_123,maxim_reds,1.1222461511908215
982,video_123,mffdnet,0.919967933521111
983,video_123,gt,6.497934466696647
984,video_124,deblurgan_inception,4.625774664826926
985,video_124,maxim_gopro,2.1114806471934817
986,video_124,gt,5.351225568484588
987,video_124,real_blur,0.4051915130585897
988,video_124,nafnet_reds,6.630969079651891
989,video_124,mffdnet,0.0
990,video_124,maxim_realblur_j,5.833401456652522
991,video_124,maxim_reds,3.22822652977213
992,video_125,maxim_gopro,0.8909886993396078
993,video_125,real_blur,0.0
994,video_125,maxim_realblur_j,3.3735255363619765
995,video_125,gt,7.122724557492801
996,video_125,nafnet_reds,4.592832254906982
997,video_125,deblurgan_inception,2.7861280476011165
998,video_125,mffdnet,1.5896230139917198
999,video_125,maxim_reds,0.43950466504795954
1000,video_126,maxim_gopro,5.364039705773027
1001,video_126,deblurgan_inception,3.519473685957723
1002,video_126,mffdnet,0.0
1003,video_126,maxim_realblur_j,5.706019709609949
1004,video_126,nafnet_reds,4.6182051363785135
1005,video_126,real_blur,1.5136751555426096
1006,video_126,maxim_reds,2.549108246525218
1007,video_126,gt,6.502838853722606
1008,video_127,maxim_reds,1.2197457178564615
1009,video_127,maxim_realblur_j,3.0055440630048347
1010,video_127,real_blur,0.0
1011,video_127,mffdnet,1.301373780240298
1012,video_127,gt,4.539244753155699
1013,video_127,maxim_gopro,3.116138576817111
1014,video_127,nafnet_reds,2.8619302646147657
1015,video_127,deblurgan_inception,3.503125186923505
1016,video_128,gt,6.593297113990155
1017,video_128,deblurgan_inception,3.922478964756345
1018,video_128,mffdnet,0.32758012676646064
1019,video_128,nafnet_reds,5.555115760714433
1020,video_128,maxim_reds,2.606057503485453
1021,video_128,real_blur,0.0
1022,video_128,maxim_gopro,1.1681541806628228
1023,video_128,maxim_realblur_j,3.6509617778979346
1024,video_129,deblurgan_inception,0.8225526133437592
1025,video_129,maxim_realblur_j,0.984900650743641
1026,video_129,real_blur,0.0
1027,video_129,nafnet_reds,3.9976982708129016
1028,video_129,mffdnet,0.18504114090907986
1029,video_129,maxim_reds,0.29163727324249267
1030,video_129,gt,5.286335182646144
1031,video_129,maxim_gopro,0.6097555331843856
1032,video_130,deblurgan_inception,3.6805759129539517
1033,video_130,maxim_realblur_j,2.070599020133087
1034,video_130,maxim_gopro,3.3984306696203115
1035,video_130,real_blur,0.0
1036,video_130,maxim_reds,0.2799105564533866
1037,video_130,gt,7.121121536315034
1038,video_130,nafnet_reds,1.8025968545832873
1039,video_130,mffdnet,1.1829375842814729
1040,video_131,real_blur,0.8697296705123505
1041,video_131,maxim_gopro,2.518540572540659
1042,video_131,maxim_realblur_j,5.746567060616227
1043,video_131,nafnet_reds,6.320775288991349
1044,video_131,mffdnet,0.0
1045,video_131,maxim_reds,4.084840685629991
1046,video_131,deblurgan_inception,5.3940383852698215
1047,video_131,gt,5.160639663484146
1048,video_132,nafnet_reds,4.431497454510716
1049,video_132,real_blur,0.0
1050,video_132,gt,7.823652849070953
1051,video_132,mffdnet,0.99564810244873
1052,video_132,maxim_gopro,2.4092050022251765
1053,video_132,deblurgan_inception,4.751698686408619
1054,video_132,maxim_realblur_j,5.7976743918305225
1055,video_132,maxim_reds,1.4693797350208064
1056,video_133,gt,7.300035267564717
1057,video_133,nafnet_reds,4.7453052812991885
1058,video_133,real_blur,1.6756107096541548
1059,video_133,maxim_reds,2.920126896649662
1060,video_133,mffdnet,0.0
1061,video_133,maxim_realblur_j,5.932183841783023
1062,video_133,maxim_gopro,2.9074317683629367
1063,video_133,deblurgan_inception,4.226508746881373
1064,video_134,deblurgan_inception,5.547414274501277
1065,video_134,nafnet_reds,6.143661743906552
1066,video_134,maxim_realblur_j,1.5961047534564439
1067,video_134,maxim_reds,3.6704705675577722
1068,video_134,maxim_gopro,2.4317685826999487
1069,video_134,mffdnet,0.26750371104523296
1070,video_134,gt,7.663896501158787
1071,video_134,real_blur,0.0
1072,video_135,maxim_realblur_j,5.0882545220704145
1073,video_135,deblurgan_inception,4.7672933962537645
1074,video_135,mffdnet,2.718432561792526
1075,video_135,maxim_reds,5.078758215370227
1076,video_135,maxim_gopro,0.3265233382473687
1077,video_135,real_blur,0.0
1078,video_135,nafnet_reds,5.032917141417279
1079,video_135,gt,6.913384211558705
1080,video_136,maxim_gopro,2.623973796778317
1081,video_136,maxim_realblur_j,4.279086675503658
1082,video_136,real_blur,0.0
1083,video_136,nafnet_reds,6.089810203468399
1084,video_136,deblurgan_inception,5.247372635862256
1085,video_136,maxim_reds,1.1603201612279976
1086,video_136,gt,9.247308711731252
1087,video_136,mffdnet,0.9428092819600755
1088,video_137,gt,9.923164103271125
1089,video_137,deblurgan_inception,7.243377258790339
1090,video_137,real_blur,0.0
1091,video_137,maxim_gopro,4.4181581121563775
1092,video_137,nafnet_reds,5.4633418502855084
1093,video_137,maxim_realblur_j,7.895534284840796
1094,video_137,mffdnet,1.6922239725095594
1095,video_137,maxim_reds,2.3197499362166125
1096,video_138,real_blur,0.0
1097,video_138,mffdnet,0.7588732573208365
1098,video_138,nafnet_reds,4.223165785407223
1099,video_138,maxim_realblur_j,1.2120956756423693
1100,video_138,gt,7.052014390003693
1101,video_138,maxim_reds,0.5326921226700028
1102,video_138,maxim_gopro,0.21643293766083946
1103,video_138,deblurgan_inception,1.563064436479022
1104,video_139,mffdnet,1.648344452086666
1105,video_139,deblurgan_inception,5.438755044071785
1106,video_139,maxim_reds,0.4412763933547672
1107,video_139,gt,9.535639497953971
1108,video_139,maxim_realblur_j,3.4980218603484996
1109,video_139,maxim_gopro,0.0
1110,video_139,nafnet_reds,6.234851418840254
1111,video_139,real_blur,0.16980562061681592
1112,video_140,deblurgan_inception,4.788880501304809
1113,video_140,mffdnet,0.8866971712640908
1114,video_140,gt,8.634422563249764
1115,video_140,nafnet_reds,5.384771979052745
1116,video_140,maxim_realblur_j,2.638994422140611
1117,video_140,maxim_gopro,0.4815010253358256
1118,video_140,maxim_reds,1.7800974934206764
1119,video_140,real_blur,0.0
1120,video_141,maxim_gopro,2.9542120987681666
1121,video_141,maxim_reds,2.9785308054955975
1122,video_141,mffdnet,0.17170146140181108
1123,video_141,nafnet_reds,7.663182932863812
1124,video_141,deblurgan_inception,4.769133879059102
1125,video_141,maxim_realblur_j,7.721428941332761
1126,video_141,real_blur,0.0
1127,video_141,gt,9.426836115183937
1128,video_142,nafnet_reds,3.3149307376184267
1129,video_142,gt,6.164036949358348
1130,video_142,real_blur,0.2716631096781774
1131,video_142,mffdnet,0.0
1132,video_142,maxim_gopro,1.0434578456173873
1133,video_142,deblurgan_inception,3.146614449129941
1134,video_142,maxim_realblur_j,5.273356325089449
1135,video_142,maxim_reds,2.06186385281504
1136,video_143,maxim_gopro,4.12273348832146
1137,video_143,mffdnet,0.0
1138,video_143,gt,6.626747787125881
1139,video_143,maxim_realblur_j,5.297934824378931
1140,video_143,nafnet_reds,6.202328425414929
1141,video_143,deblurgan_inception,3.826437693878354
1142,video_143,real_blur,0.935129701879319
1143,video_143,maxim_reds,2.5786716658041504
1144,video_144,mffdnet,0.1760328834107008
1145,video_144,maxim_realblur_j,0.7573895786662805
1146,video_144,nafnet_reds,4.429839985864683
1147,video_144,gt,4.6674530472811915
1148,video_144,real_blur,0.0
1149,video_144,deblurgan_inception,3.1787745874309525
1150,video_144,maxim_gopro,2.9641965237806303
1151,video_144,maxim_reds,2.1342772722091086
1152,video_145,mffdnet,1.4516284929398027
1153,video_145,maxim_reds,1.2333839589447748
1154,video_145,maxim_gopro,1.493124716520792
1155,video_145,deblurgan_inception,4.592860883153605
1156,video_145,real_blur,0.0
1157,video_145,nafnet_reds,6.1906789582478385
1158,video_145,maxim_realblur_j,1.0064563098458341
1159,video_145,gt,9.130024803547505
1160,video_146,gt,9.770135972066011
1161,video_146,deblurgan_inception,6.838446233698498
1162,video_146,mffdnet,0.0
1163,video_146,maxim_reds,2.9234120525225773
1164,video_146,real_blur,0.7266181898435526
1165,video_146,maxim_gopro,4.17612949388993
1166,video_146,nafnet_reds,4.448311951518811
1167,video_146,maxim_realblur_j,4.0357463725116265
1168,video_147,maxim_reds,3.2971609199398952
1169,video_147,mffdnet,1.8476105801997351
1170,video_147,maxim_gopro,2.959999302534305
1171,video_147,deblurgan_inception,5.183839361743189
1172,video_147,nafnet_reds,4.105347797701896
1173,video_147,maxim_realblur_j,4.125125003069763
1174,video_147,real_blur,0.0
1175,video_147,gt,6.075675037787173
1176,video_148,deblurgan_inception,5.6892788497592015
1177,video_148,real_blur,0.0
1178,video_148,gt,8.823989155869274
1179,video_148,nafnet_reds,6.485302417397434
1180,video_148,maxim_reds,2.645906629051869
1181,video_148,maxim_gopro,3.0145125341077508
1182,video_148,maxim_realblur_j,7.434163503807142
1183,video_148,mffdnet,0.45458801525512804
1184,video_149,deblurgan_inception,7.552502408515186
1185,video_149,nafnet_reds,7.144874811973598
1186,video_149,maxim_reds,3.5446500677928174
1187,video_149,real_blur,0.936446074310977
1188,video_149,mffdnet,0.0
1189,video_149,gt,9.516690535837988
1190,video_149,maxim_realblur_j,8.19147767219938
1191,video_149,maxim_gopro,6.078943436055289
1192,video_150,maxim_realblur_j,0.0
1193,video_150,nafnet_reds,1.5347285781256272
1194,video_150,real_blur,0.011527925689234128
1195,video_150,mffdnet,0.9711434643248095
1196,video_150,deblurgan_inception,2.9615449878697166
1197,video_150,gt,6.270815133524284
1198,video_150,maxim_reds,0.9261502476527088
1199,video_150,maxim_gopro,0.9846387841973905
1200,video_151,mffdnet,1.5426210585675577
1201,video_151,nafnet_reds,3.0363385770669833
1202,video_151,maxim_realblur_j,5.678870578521832
1203,video_151,gt,5.350778412544296
1204,video_151,deblurgan_inception,1.5043793382978143
1205,video_151,maxim_gopro,3.8359280490528747
1206,video_151,maxim_reds,3.554087708466156
1207,video_151,real_blur,0.0
1208,video_152,deblurgan_inception,4.104457268862014
1209,video_152,maxim_reds,2.696080035744668
1210,video_152,maxim_realblur_j,2.403292100019906
1211,video_152,gt,6.904270774851616
1212,video_152,real_blur,0.0
1213,video_152,maxim_gopro,3.709888689374732
1214,video_152,nafnet_reds,4.914517871288701
1215,video_152,mffdnet,1.0304879646814697
1216,video_153,gt,8.095877831209098
1217,video_153,deblurgan_inception,3.8362074364117467
1218,video_153,maxim_reds,0.5033246871068142
1219,video_153,maxim_realblur_j,0.2805452453162234
1220,video_153,mffdnet,0.9635244852477953
1221,video_153,real_blur,0.0
1222,video_153,maxim_gopro,0.5896570659906404
1223,video_153,nafnet_reds,5.338166195860026
1224,video_154,deblurgan_inception,6.789831894070891
1225,video_154,maxim_reds,2.409919353783142
1226,video_154,nafnet_reds,6.493725482428797
1227,video_154,maxim_realblur_j,7.436386924508425
1228,video_154,mffdnet,2.627077044924887
1229,video_154,real_blur,0.0
1230,video_154,gt,9.863563078775012
1231,video_154,maxim_gopro,4.283796848055843
1232,video_155,deblurgan_inception,6.337506308487425
1233,video_155,maxim_reds,2.6601732889631604
1234,video_155,maxim_gopro,5.8544918126081615
1235,video_155,maxim_realblur_j,7.02633387645357
1236,video_155,real_blur,0.0
1237,video_155,gt,6.545943753324155
1238,video_155,nafnet_reds,5.464424069966071
1239,video_155,mffdnet,2.877984676018779
1240,video_156,nafnet_reds,3.854364343396168
1241,video_156,maxim_reds,0.5270304189963895
1242,video_156,maxim_realblur_j,0.3724100611167085
1243,video_156,mffdnet,1.0144860848704065
1244,video_156,maxim_gopro,1.3319507983246277
1245,video_156,gt,6.0883710364144275
1246,video_156,real_blur,0.0
1247,video_156,deblurgan_inception,4.297285105542196
1248,video_157,real_blur,0.0
1249,video_157,maxim_reds,0.7970330899696374
1250,video_157,maxim_gopro,1.0767826776915606
1251,video_157,gt,7.674505346061485
1252,video_157,deblurgan_inception,3.075501408028137
1253,video_157,mffdnet,0.33452553721586703
1254,video_157,nafnet_reds,4.797428678407811
1255,video_157,maxim_realblur_j,2.897208522521035
1256,video_158,mffdnet,1.9810155804987555
1257,video_158,gt,8.96383760249452
1258,video_158,real_blur,0.0
1259,video_158,nafnet_reds,7.7496776327536345
1260,video_158,maxim_gopro,3.980670100380755
1261,video_158,maxim_realblur_j,6.987109573858566
1262,video_158,maxim_reds,3.2309968443247605
1263,video_158,deblurgan_inception,6.753251244309585
1264,video_159,maxim_realblur_j,7.842669780227638
1265,video_159,maxim_reds,4.5517565445916475
1266,video_159,maxim_gopro,5.0627574314502315
1267,video_159,nafnet_reds,6.255482140497858
1268,video_159,deblurgan_inception,3.163971441534014
1269,video_159,real_blur,0.0
1270,video_159,gt,8.581034328016575
1271,video_159,mffdnet,0.6100805984831972
1272,video_160,maxim_reds,0.8847957433121009
1273,video_160,mffdnet,1.3493692404793058
1274,video_160,deblurgan_inception,4.073838869282366
1275,video_160,gt,7.498163868212183
1276,video_160,maxim_gopro,3.692372472072414
1277,video_160,maxim_realblur_j,5.305698829651522
1278,video_160,nafnet_reds,5.399216227407159
1279,video_160,real_blur,0.0
1280,video_161,mffdnet,0.33965413241930353
1281,video_161,gt,7.504264638583647
1282,video_161,maxim_reds,0.870601126275449
1283,video_161,maxim_gopro,2.3289628873427315
1284,video_161,maxim_realblur_j,4.853462337298661
1285,video_161,deblurgan_inception,4.388352421772441
1286,video_161,real_blur,0.0
1287,video_161,nafnet_reds,5.696688086368367
1288,video_162,maxim_reds,1.1417152357762839
1289,video_162,maxim_gopro,0.13615558602084699
1290,video_162,maxim_realblur_j,1.359646807907821
1291,video_162,gt,4.424798695649463
1292,video_162,real_blur,0.02088364104061613
1293,video_162,deblurgan_inception,2.479313540318868
1294,video_162,nafnet_reds,4.104195477753793
1295,video_162,mffdnet,0.0
1296,video_163,nafnet_reds,4.003568342158522
1297,video_163,maxim_realblur_j,3.114956590624261
1298,video_163,gt,7.205588616179121
1299,video_163,deblurgan_inception,2.3713825089762084
1300,video_163,real_blur,0.0
1301,video_163,maxim_reds,0.3898632849616601
1302,video_163,maxim_gopro,1.0857289478481413
1303,video_163,mffdnet,0.35784571943477905
1304,video_164,maxim_gopro,2.126619177660806
1305,video_164,nafnet_reds,2.535268103612604
1306,video_164,maxim_reds,2.071510090214802
1307,video_164,maxim_realblur_j,0.457836167208312
1308,video_164,mffdnet,1.181244520220599
1309,video_164,deblurgan_inception,1.2426612773927328
1310,video_164,gt,2.7562712980018653
1311,video_164,real_blur,0.0
1312,video_165,maxim_gopro,0.2606794810102496
1313,video_165,deblurgan_inception,3.2847668707756053
1314,video_165,maxim_realblur_j,2.465195520785613
1315,video_165,real_blur,0.0
1316,video_165,mffdnet,0.9367274666815525
1317,video_165,gt,5.194241790999578
1318,video_165,maxim_reds,1.8906165933084247
1319,video_165,nafnet_reds,2.5766083743280666
